FRS17PMB172612,-0.838119,45.8611
FRS17PMB171212,-0.892793,45.943879
FRS17PMB17712,-1.116179,46.185988
FRS17PMB17612,-1.276077,46.159822
FRS17PMB17112,-0.925464,45.676244
FRS17PMB17212,-0.752427,46.104744
FRS17PMB17312,-0.272705,45.243315
FRS17PMB17411,-0.663373,45.747971
FRS17PMB17511,-0.548559,45.577977
FRS17PMB171412,-1.367359,46.200984
FRS17PMB172312,-0.013245,45.157408
FRS17PMB172112,-0.31735,45.869989
FRS17PMB172212,-1.30677,45.941801
FRS17PMB172411,-0.678903,45.568583
FRS17PMB172011,-1.050769,45.62793
FRS17PMB172512,-0.303649,45.527902
FRS17PMB171712,-0.568038,45.480921
FRS17PMB171612,-1.351954,45.972849
FRS17PMB171812,-1.060593,45.64539
FRS17PMB171912,-1.392039,46.183592
FRSIGPSIGE8021,2.252027,48.821956
FRSIGPSIGE7611,2.152863,48.768693
FRSIGPSIGE7712,2.167502,48.765481
FRSIGPSIGE7812,2.175402,48.762795
FRSIGPSIGE7912,2.164531,48.77241
FRSIGPSIGE8131,2.277644,48.819004
FRSIGPSIGE34011,2.20896,49.0369
FRSIGPSIGE3141,2.227086,48.787468
FRSIGPSIGE3721,2.282812,48.809693
FRSIGPSIGE4041,2.280009,48.816557
FRSIGPSIGE3931,2.301669,48.966448
FRSIGPSIGE3821,2.289905,48.804568
FRSIGPSIGE4111,2.284057,48.822254
FRSIGPSIGE4331,2.264081,48.905256
FRSIGPSIGE4451,2.270931,48.921611
FRSIGPSIGE4251,2.269387,48.915407
FRSIGPSIGE7512,2.169532,48.76463
FRSIGPSIGE3651,2.282806,48.809681
FRSIGPSIGE8331,2.152096,48.837186
FRSIGPSIGE3041,2.234801,48.807732
FRSIGPSIGE2921,2.237844,48.812485
FRSIGPSIGE2711,2.17596,48.90592
FRSIGPSIGE2611,2.189425,48.82634
FRSIGPSIGE3211,2.213824,48.814263
FRSIGPSIGE3541,2.284725,48.799158
FRSIGPSIGE3351,2.165078,48.818204
FRSIGPSIGE4511,2.247755,48.816826
FRSIGPSIGE4611,2.237223,48.844739
FRSIGPSIGE7131,2.254615,48.832364
FRSIGPSIGE7022,2.119152,48.887603
FRSIGPSIGE6912,2.140268,48.880798
FRSIGPSIGE6811,2.143236,48.878289
FRSIGPSIGE6741,2.241986,48.828194
FRSIGPSIGE6651,2.230145,48.831536
FRSIGPSIGE7311,2.270023,48.817549
FRSIGPSIGE7421,2.275604,48.823132
FRSIGPSIGE7211,2.258038,48.819081
FRSIGPSIGE6541,2.229152,48.840172
FRSIGPSIGE5211,2.288422,48.821077
FRSIGPSIGE5911,2.427408,48.802789
FRSIGPSIGE5811,2.234965,48.820297
FRSIGPSIGE5422,2.230529,48.640338
FRSIGPSIGE5312,2.232979,48.642979
FRSIGPSIGE5111,2.308342,48.974918
FRSIGPSIGE6011,2.324704,48.73466
FRSIGPSIGE4912,2.222437,48.826646
FRSIGPSIGE4812,2.237767,48.850211
FRSIGPSIGE4711,2.177418,48.798292
FRSIGPSIGE6421,2.252363,48.83684
FRSIGPSIGE6341,2.240936,48.826296
FRSIGPSIGE6111,2.320821,49.067314
FRSIGPSIGE6212,2.307657,49.06973
FRSIGPSIGE13741,2.294767,48.922874
FRSIGPSIGE13551,2.301197,48.930646
FRSIGPSIGE13441,2.303511,48.946266
FRSIGPSIGE13312,2.227715,48.787877
FRSIGPSIGE13212,2.240595,48.80806
FRSIGPSIGE12911,2.513482,48.894296
FRSIGPSIGE12811,2.512814,48.892332
FRSIGPSIGE12511,2.604149,48.916773
FRSIGPSIGE12412,2.298238,48.806568
FRSIGPSIGE12311,2.299287,48.810455
FRSIGPSIGE13631,2.306643,48.933824
FRSIGPSIGE13811,2.297148,48.92004
FRSIGPSIGE14121,2.321018,48.92301
FRSIGPSIGE13931,2.307748,48.920737
FRSIGPSIGE2511,2.35707,48.81287
FRSIGPSIGE12212,2.339881,49.033346
FRSIGPSIGE12111,2.51808,48.909806
FRSIGPSIGE10011,2.217007,48.850512
FRSIGPSIGE10511,2.517099,48.91367
FRSIGPSIGE10312,2.524608,48.905451
FRSIGPSIGE10221,2.163266,48.806434
FRSIGPSIGE10112,2.171623,48.802012
FRSIGPSIGE10611,2.326929,49.027391
FRSIGPSIGE9812,2.164518,48.840307
FRSIGPSIGE9712,2.185283,48.805695
FRSIGPSIGE9511,2.531936,48.798856
FRSIGPSIGE9411,2.545659,48.799648
FRSIGPSIGE10711,2.336956,49.032846
FRSIGPSIGE11411,2.53094,48.7965
FRSIGPSIGE11911,2.508051,48.902835
FRSIGPSIGE11811,2.54441,48.922985
FRSIGPSIGE11711,2.536884,48.919073
FRSIGPSIGE11612,2.246242,48.8288
FRSIGPSIGE11511,2.156808,48.838145
FRSIGPSIGE11312,2.219264,48.841715
FRSIGPSIGE11212,2.203739,48.842105
FRSIGPSIGE11111,2.218729,48.845411
FRSIGPSIGE11011,2.377945,48.99638
FRSIGPSIGE10811,2.380766,48.97929
FRSIGPSIGE9211,2.215126,48.857159
FRSIGPSIGE8851,2.308363,48.900249
FRSIGPSIGE8911,2.317644,48.902349
FRSIGPSIGE9112,2.310159,48.968482
FRSIGPSIGE9311,2.532549,48.801016
FRSIGPSIGE16612,2.518227,48.923959
FRSIGPSIGE16512,2.23971,48.879812
FRSIGPSIGE16411,2.069517,48.799693
FRSIGPSIGE16311,2.199466,48.827906
FRSIGPSIGE16212,2.432908,48.797861
FRSIGPSIGE16012,2.244992,48.880643
FRSIGPSIGE8511,2.304623,48.904369
FRSIGPSIGE8411,2.306583,48.972892
FRSIGPSIGE8621,2.309161,48.909744
